,content,data,like,place,tags
167,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀댕댕이가 좋아하는 멍시리얼🐶(고구마로 만들었어요!)#함께즐겨요#애견동반가능#애견동반카페#카페#내포카페#홍성카페#충남카페#카페스타그램#내포#홍성#일상#소통#충남여행#카페추천#카페투어#맞팔,2021-06-14,0,,"['#함께즐겨요', '#애견동반가능', '#애견동반카페', '#카페', '#내포카페', '#홍성카페', '#충남카페', '#카페스타그램', '#내포', '#홍성', '#일상', '#소통', '#충남여행', '#카페추천', '#카페투어', '#맞팔']"
168,충남여행 마지막 날.멋진 풍경과 좋은 사람들 그리고 맛있는 카페로마무리 되었습니다.#담에또봐요 #일상으로 #충남여행 #유양창고 #여행끝,2021-06-14,0,유양창고,"['#담에또봐요', '#일상으로', '#충남여행', '#유양창고', '#여행끝']"
169,어촌마을지도 표시https://www.seantour.kr/#갯벌 #갯벌체험 #왕산어촌체험 #중리어촌마을 #어촌 #어촌계 #체험마을 #어촌휴양마을#가족여행 #가족여행추천 #가족지여행추천#서해안 #한국어촌어항공단#충남여행 #충남여행지,2021-06-14,0,충남서산시대산읍,"['#갯벌', '#갯벌체험', '#왕산어촌체험', '#중리어촌마을', '#어촌', '#어촌계', '#체험마을', '#어촌휴양마을', '#가족여행', '#가족여행추천', '#가족지여행추천', '#서해안', '#한국어촌어항공단', '#충남여행', '#충남여행지']"
170,월요일 좋아🧽,2021-06-14,0,월요일 사무실,[]
171,서천의 또 다른 매력을 느끼게 해주었던 #향미미션여행ㆍㆍ#충남서천여행 #서천가볼만한곳 #서천여행 #서천투어 #맛나로 #향미여행 #두빛나래 #충남여행 #향미미션여행,2021-06-14,0,,"['#향미미션여행ㆍㆍ', '#충남서천여행', '#서천가볼만한곳', '#서천여행', '#서천투어', '#맛나로', '#향미여행', '#두빛나래', '#충남여행', '#향미미션여행']"
172,-#유월십사일#월요일#헤이데이12-19시까지 이용가능하세요 !-모두 월요팅🧡🧡#신례원카페 #예산헤이데이 #ㅎㅇㄷㅇ,2021-06-14,0,헤이데이 Heyday,"['#유월십사일', '#월요일', '#헤이데이12-19시까지', '#신례원카페', '#예산헤이데이', '#ㅎㅇㄷㅇ']"
173,~~~🏝,2021-06-14,0,Coffee Interview 커피인터뷰,[]
174,#Repost @beagle_park117 오늘도 고속도로 위..Highway..Heading to shoot pic#숲속마을 #충남여행코스 #충남여행 #초록초록 #논산가볼만한곳 #색감맛집 #알록달록 #색감보정 #논산가볼만한곳 #충남논산 #벨비아 #논산여행 #대전근교 #그림같은집 #cloudpic #greengreen #greengreengreen #greenworld #nonsan #colorful #vivid #velvia #lonelytree,2021-06-14,0,Nonsan,"['#Repost', '#숲속마을', '#충남여행코스', '#충남여행', '#초록초록', '#논산가볼만한곳', '#색감맛집', '#알록달록', '#색감보정', '#논산가볼만한곳', '#충남논산', '#벨비아', '#논산여행', '#대전근교', '#그림같은집', '#cloudpic', '#greengreen', '#greengreengreen', '#greenworld', '#nonsan', '#colorful', '#vivid', '#velvia', '#lonelytree']"
175,6월의 수국🌳#다레일상 #유구색동수국정원,2021-06-14,0,충남공주시유구읍,"['#다레일상', '#유구색동수국정원']"
176,6/14 카페공감 오픈했습니다.이번 한주도 보람차게 채워지길 바라며 다들 월요팅 ٩( ′ㅂ`)و ̑̑,2021-06-14,0,"Boryeong, Chungcheongnam-do",[]
177,"2021.6.14. 월요일의 갬성 씐나는 월요일입니다!!스콘 한상 쫙 차려놓으니 세상을 다 가진 기분이에요🤗아침부터 반가운 손님들도 오시고, 왠지 하루종일 좋은 일만 있을것 같아서 기대되는 하루!!!여러분도 기분이가 아주 좋은 하루 보내세요 :)(※민초파 여러분~ 민초 내일 나온대요~ 소곤소곤🙊)⭕오늘의 라인업⭕ #점보에그스콘🍳 ➖ SOLD OUT#플레인스콘 ➖ SOLD OUT#레몬스콘 ➖ SOLD OUT#누네띠게스콘👀 ➖ SOLD OUT#크랜베리호두스콘🍒 ➖ SOLD OUT#얼그레이스콘 #초코칩스콘🍪 ➖ SOLD OUT#무화과캬라멜스콘 ➖ SOLD OUT#파마산치즈스콘🧀 ➖ SOLD OUT#오레오스콘 ➖ SOLD OUT#베이컨대파치즈스콘 ➖ SOLD OUT#흑임자생크림스콘 ➖ SOLD OUT#미니스콘종합선물세트🎁 ➖ SOLD OUT..🇫🇷프랑스 밀가루🇩🇪독일 고메버터🇰🇷국산 우유#갬성스콘 #공주가볼만한곳 #공주스콘 #스콘맛집 #스콘전문점 #대전스콘 #충남여행 #생일선물 #세종스콘 #충남스콘 #공주시여행 #공주카페 #공주커피",2021-06-14,0,,"['#점보에그스콘🍳', '#플레인스콘', '#레몬스콘', '#누네띠게스콘👀', '#크랜베리호두스콘🍒', '#얼그레이스콘', '#초코칩스콘🍪', '#무화과캬라멜스콘', '#파마산치즈스콘🧀', '#오레오스콘', '#베이컨대파치즈스콘', '#흑임자생크림스콘', '#미니스콘종합선물세트🎁', '#갬성스콘', '#공주가볼만한곳', '#공주스콘', '#스콘맛집', '#스콘전문점', '#대전스콘', '#충남여행', '#생일선물', '#세종스콘', '#충남스콘', '#공주시여행', '#공주카페', '#공주커피']"
178,(Ɔ˘⌣˘)(˘⌣˘)💛(˘⌣˘)(˘⌣˘ C)#20210426 #튤립축제 #태안여행,2021-06-14,0,Taean,"['#20210426', '#튤립축제', '#태안여행']"
179,#니닝부부드디어 아그로랜드 마지막피드에용!저흰 두시간반정도 구경했는데워낙 넓어서 그마저도 빠듯하게 구경했네요!근데 정말 너무 더워요..꼭 물하고 모자같은거 챙기셔야할거에용◡̎아그리고 이번에는 친구랑 갔었던거라 니닝쀼 투샷이 없네용다시 전에다녀온 여행피드로 돌아가서간만에 투샷을 가져오도록할게용♡̷̷̷,2021-06-14,0,아그로랜드 태신목장,['#니닝부부드디어']
180,카스테라쑥설기 꿀설기 백설기 쑥가래떡 꿀떡왕송편 바람떡 오색경단 감자떡영양떡 방울증편 나왔어요😊#예산형제떡집 #예산떡집 #형제떡집 #예산떡맛집 #충남예산 #충남여행 #충남맛집 #예산사과 #예당호출렁다리 #예산역 #예산맘 #내포맘 #홍성내포 #내포신도시 #당진떡집 #홍성떡집 #내포떡집 #백일떡 #돌떡 #답례떡 #이바지떡 #맞춤떡전문 #카스테라쑥설기,2021-06-14,0,형제떡집,"['#예산형제떡집', '#예산떡집', '#형제떡집', '#예산떡맛집', '#충남예산', '#충남여행', '#충남맛집', '#예산사과', '#예당호출렁다리', '#예산역', '#예산맘', '#내포맘', '#홍성내포', '#내포신도시', '#당진떡집', '#홍성떡집', '#내포떡집', '#백일떡', '#돌떡', '#답례떡', '#이바지떡', '#맞춤떡전문', '#카스테라쑥설기']"
181,월요팅୧( “̮ )୨✧ 월요일 슬로우스테어 오픈했어요~ 오늘도 맛있는 커피와 디저트 준비해두었습니다.,2021-06-14,0,Gongju,[]
182,#210613#충남여행#충남예산#수덕사#이른저녁#고요함#새소리#피톤치드#풀내음🌿#힐링산책,2021-06-14,0,,"['#210613', '#충남여행', '#충남예산', '#수덕사', '#이른저녁', '#고요함', '#새소리', '#피톤치드', '#풀내음🌿', '#힐링산책']"
183,아침부터 뛰뛰 한판친구들아 좋은 아침이야아침부터 우리 한번 달러보쟈🐶댕댕유치원 친구들얼른 모여라🌈..........#천안애견유치원 #아산애견유치원 #천안애견호텔 #아산애견호텔 #천안강아지케이크 #아산강아지케이크 #천안애견수제간식 #아산애견수제간식#천안여행 #아산여행 #충남여행 #강아지운동장 #애견운동장 #아산카페 #천안카페,2021-06-14,0,댕댕유치원,"['#천안애견유치원', '#아산애견유치원', '#천안애견호텔', '#아산애견호텔', '#천안강아지케이크', '#아산강아지케이크', '#천안애견수제간식', '#아산애견수제간식', '#천안여행', '#아산여행', '#충남여행', '#강아지운동장', '#애견운동장', '#아산카페', '#천안카페']"
184,시원할 에이드🍋월요일 오픈완료🤗선식당은 정기휴무선식당 앞 커피숍🤣🤣....#당진카페#충남카페#당진커피숍#커피폴폴#와플맛집 #당진디저트#충남캠핑장 #당진댁#삼선산수목원 #당진와플#당진선식당.,2021-06-14,0,Coffee폴폴,"['#당진카페', '#충남카페', '#당진커피숍', '#커피폴폴', '#와플맛집', '#당진디저트', '#충남캠핑장', '#당진댁', '#삼선산수목원', '#당진와플', '#당진선식당.']"
185,절경🖼과 함께 하는 닭갈비🍽식당앞에 펼쳐진 경관이 너무 이뻐서힐링된 공간과 식사(덜짜서굿굿)닭갈비도 숯불향 솔솔나서 너무맛있구쌈채소도 신선하구칼제비에 들어간 조개들도 맛있구다맛있음...#약밥이제일맛있는게함정#포장하고싶었는데,2021-06-14,0,,"['#약밥이제일맛있는게함정', '#포장하고싶었는데']"
186,정원카페 보니비🌱날씨가 선선하면 밖에서 호로록할텐대정원을 하나하나 눈에 담기엔더위를 과식함🥴...#푸릇푸릇,2021-06-14,0,,['#푸릇푸릇']
187,"나는 내가 스스로 자존감이 높은 사람이라 생각했다. 하지만 이번 템플스테이에서 깨달은건 나는 자존감이 높은 사람이 아니라, 그저 자기애만 강한 사람일 뿐이었다. 나를 사랑하는 마음은 크면서, 나를 높이 사고 나를 존중하는 마음은 없었던 것. 나는 그저 드넓은 바다에서 잠시 일렁이는 파도에도, 거친 숨을 몰아쉬며 이리저리 휩쓸리는 모래알일 뿐이구나. 그렇게 생각하니 파도가 그리 원망스럽지 않다. 이 파도가 나를 더 좋은 곳으로 데려다줄 밑거름이라 믿으며 살아야겠다. 그래야겠다.💬 다음 번엔 카메라 벗어던지고 다시 오자고 오빠와 약속했다.✅ 하지만 #공주 #마곡사 #템플스테이 포함 #공주여행 영상은 조만간 유튜브 여행작가봄비에 업로드됩니다!",2021-06-13,0,,"['#공주', '#마곡사', '#템플스테이', '#공주여행']"
188,#panasonics1#atomosninjav  # 모닝스타그램 #삽교호놀이동산 #충남여행 #당진가볼만한곳 #남기남감독도아닌데남기남 #영혼까지끌어모아 #편집,2021-06-13,0,삽교천 놀이공원,"['#panasonics1', '#atomosninjav', '#삽교호놀이동산', '#충남여행', '#당진가볼만한곳', '#남기남감독도아닌데남기남', '#영혼까지끌어모아', '#편집']"
189,⠀in agroland⠀⠀Feat.  수레국화 한 가득⠀⠀──────────────────⠀Sony α7RⅣ SEL90M28G SEL28F20 SEL057FEC──────────────────⠀⠀#VOAI #DIVEMASTER #DIVEMASTERSCUBA#다이브마스터 #안양스쿠버다이빙#평촌스쿠버다이빙 #안산스쿠버다이빙#스쿠버다이빙 #Scuba #scubadiving #DigitalUnderwaterPhotographer #underwaterphotography #UWphotography#소니 #sony #A7R4 #월간RX #SEL28F20 #SEL057FEC #서해여행 #충남여행 #예산여행 #여행에미치다 #대한민국구석구석 #아그로랜드 #아그로랜드태신목장,2021-06-13,0,아그로랜드 태신목장,"['#VOAI', '#DIVEMASTER', '#DIVEMASTERSCUBA', '#다이브마스터', '#안양스쿠버다이빙', '#평촌스쿠버다이빙', '#안산스쿠버다이빙', '#스쿠버다이빙', '#Scuba', '#scubadiving', '#DigitalUnderwaterPhotographer', '#underwaterphotography', '#UWphotography', '#소니', '#sony', '#A7R4', '#월간RX', '#SEL28F20', '#SEL057FEC', '#서해여행', '#충남여행', '#예산여행', '#여행에미치다', '#대한민국구석구석', '#아그로랜드', '#아그로랜드태신목장']"
190,-지나도 너무 지난 계절파괴자의 두번째 겹벚꽃사진🌸-----#겹벚꽃 #운신초등학교 #서산여행 #서산겹벚꽃 #당진겹벚꽃 #충남여행 #커플여행 #커플사진 #사진스타그램 #여행스타그램 #꽃스타그램 #여행에미치다 #유디니 #오빠랑여행갈래 #여행몬스터 #여행가게_국내 #travelgram_korea #koreabyme #라이트룸 #스냅사진 #색감보정 #지난사진,2021-06-13,0,운신초등학교,"['#겹벚꽃', '#운신초등학교', '#서산여행', '#서산겹벚꽃', '#당진겹벚꽃', '#충남여행', '#커플여행', '#커플사진', '#사진스타그램', '#여행스타그램', '#꽃스타그램', '#여행에미치다', '#유디니', '#오빠랑여행갈래', '#여행몬스터', '#여행가게_국내', '#travelgram_korea', '#koreabyme', '#라이트룸', '#스냅사진', '#색감보정', '#지난사진']"
191,이번주 #야근 화이팅...#국내여행 #충남여행 #천안여행 #아산여행 #온천 #도고온천 #도고파라다이스 #도고카라반 #카라반 #카라반캠핑 #여행 #여행스타그램 #cheonan #asan #hotspring #caravan #travel #traveler #travelgram #outfit #ootd #selfie #selstagram #follw #followｍe #인친 #소통 #선팔 #맞팔,2021-06-13,0,Asan,"['#야근', '#국내여행', '#충남여행', '#천안여행', '#아산여행', '#온천', '#도고온천', '#도고파라다이스', '#도고카라반', '#카라반', '#카라반캠핑', '#여행', '#여행스타그램', '#cheonan', '#asan', '#hotspring', '#caravan', '#travel', '#traveler', '#travelgram', '#outfit', '#ootd', '#selfie', '#selstagram', '#follw', '#followｍe', '#인친', '#소통', '#선팔', '#맞팔']"
